id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
601001913778141300,Condo in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,64697227,Melissa,NA,Belmont Cragin,41.93805,-87.78928,Entire home/apt,139,2,8,2023-09-17,0.51,1,127,6,R23000101961
615050908520321200,Condo in Chicago · ★5.0 · 2 bedrooms · 2 beds · 1 bath,68844359,Logan,NA,Irving Park,41.95656,-87.70499,Entire home/apt,115,2,44,2023-12-17,2.68,1,0,31,R22000077923
615055323555478100,Rental unit in Chicago · ★4.88 · 4 bedrooms · 5 beds · 2 baths,434462119,GOATstays,NA,Lake View,41.94898,-87.66754,Entire home/apt,100,2,48,2023-11-13,2.41,9,0,27,R22000081589
615390900009590500,Rental unit in Chicago · Studio · 1 bed · 1 bath,1770452,Alexandria,NA,Loop,41.86785764423977,-87.62529447442535,Entire home/apt,85,32,0,NA,NA,2,39,0,NA
601291927766069100,Rental unit in Chicago · ★4.56 · 1 bedroom · 1 bed · 1 shared bath,371036931,Roseanna,NA,Near West Side,41.87285,-87.65335,Private room,70,4,16,2023-10-11,0.85,24,316,12,R21000075464
601385116912568400,Condo in Chicago · ★4.94 · 3 bedrooms · 3 beds · 1 bath,48801055,Iman,NA,Woodlawn,41.77629,-87.60802,Entire home/apt,220,2,30,2023-10-23,1.58,1,0,14,R22000082062
615566145145698800,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,NA,Edgewater,41.98397,-87.65545,Entire home/apt,98,32,0,NA,NA,643,365,0,NA
601394938382221200,Rental unit in Chicago · ★4.78 · 3 bedrooms · 4 beds · 2 baths,395498979,Milan,NA,Near South Side,41.8535,-87.62372,Entire home/apt,382,2,36,2023-11-29,1.91,74,0,22,2792126
615781894376955800,Condo in Chicago · ★4.81 · 1 bedroom · 1 bed · 1 bath,409349669,Mark,NA,Lincoln Park,41.91165,-87.64774,Entire home/apt,124,2,57,2023-12-03,2.96,5,0,35,R22000080639
601414011885660700,Condo in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,65470333,Katie,NA,Uptown,41.96309,-87.66622,Private room,74,1,23,2023-10-08,1.15,2,44,5,R21000073663
615840035511079800,Rental unit in Chicago · ★4.87 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,NA,Near South Side,41.8558,-87.62541,Entire home/apt,149,2,78,2023-12-15,3.95,74,361,51,2792126
601529694614833400,Home in Chicago · 2 bedrooms · 2 beds · 1 bath,79821523,Danielle,NA,Near West Side,41.87266,-87.688,Entire home/apt,80,32,1,2022-06-30,0.06,1,88,0,NA
615850055810564900,Rental unit in Chicago · ★4.76 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,NA,Near South Side,41.85364,-87.62321,Entire home/apt,149,2,50,2023-11-29,2.53,74,352,32,2792126
615857972878323300,Rental unit in Chicago · ★4.82 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,NA,Near South Side,41.85545,-87.62536,Entire home/apt,149,2,32,2023-11-10,1.66,74,0,21,2792126
615866049044369e3,Rental unit in Chicago · ★4.80 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,NA,Near South Side,41.85577,-87.62413,Entire home/apt,151,2,64,2023-12-06,3.24,74,0,42,2792126
601681301917915600,Condo in Chicago · ★4.95 · 3 bedrooms · 5 beds · 2 baths,44967753,Peter,NA,Lincoln Square,41.96882,-87.68828,Entire home/apt,297,3,38,2023-10-09,1.93,1,147,18,R22000077381
615872996222019600,Rental unit in Chicago · ★4.83 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,NA,Near South Side,41.85431,-87.62337,Entire home/apt,149,2,47,2023-11-13,2.39,74,360,27,2792126
602754169654728700,Townhouse in Chicago · ★4.58 · 4 bedrooms · 5 beds · 2 baths,434462119,GOATstays,NA,Douglas,41.82926,-87.61738,Entire home/apt,107,2,26,2023-11-15,1.34,9,348,14,R21000061023
602754369424181500,Condo in Chicago · ★4.88 · 4 bedrooms · 4 beds · 3 baths,434462119,GOATstays,NA,North Center,41.93679,-87.67984,Entire home/apt,133,2,31,2023-08-05,1.59,9,0,13,R22000079081
60294447165434e4,Home in Chicago · 3 bedrooms · 3 beds · 2.5 baths,211206098,Ramon,NA,Logan Square,41.91988,-87.67551,Entire home/apt,200,32,1,2023-07-31,0.21,3,364,1,NA
616016896174374900,Condo in Chicago · ★5.0 · 3 bedrooms · 3 beds · 1 bath,456687795,Crystal,NA,Austin,41.893795013427734,-87.7684326171875,Entire home/apt,131,2,6,2023-11-26,1.02,1,0,6,R23000096255
616168662512528600,Home in Chicago · ★4.97 · 3 bedrooms · 4 beds · 1 bath,131692581,Karna,NA,Norwood Park,41.98027,-87.81545,Entire home/apt,155,2,73,2023-12-04,4.11,1,0,51,R22000083750
603028268207775100,Condo in Chicago · 2 bedrooms · 1 bed · 1 bath,88043568,Alex,NA,Avondale,41.93485,-87.71106,Entire home/apt,105,32,1,2022-09-15,0.07,2,0,0,R22000086308
603461790096092400,Rental unit in Chicago · ★4.58 · 2 bedrooms · 2 beds · 1 bath,434462119,GOATstays,NA,Logan Square,41.91847,-87.70524,Entire home/apt,74,2,19,2023-11-26,0.94,9,319,6,R23000100840
603461937305047400,Condo in Chicago · ★4.34 · 4 bedrooms · 4 beds · 2 baths,434462119,GOATstays,NA,North Center,41.94163,-87.67544,Entire home/apt,106,2,31,2023-11-27,1.53,9,0,14,R22000078283
603692713581585500,Rental unit in Chicago · ★4.82 · 1 bedroom · 3 beds · 1 bath,1567060,Cher,NA,West Ridge,42.001220000000004,-87.7058,Entire home/apt,73,2,56,2023-11-19,2.96,1,359,32,R22000080968
616471029024360200,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,411431142,Nikeya,NA,Loop,41.86833,-87.62518,Entire home/apt,90,32,1,2023-03-04,0.1,2,351,1,NA
6.1655427160650394e+17,Rental unit in Chicago · ★4.62 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,NA,Near South Side,41.85538,-87.62374,Entire home/apt,169,2,53,2023-11-25,2.77,74,344,36,2792126
603883304654863900,Rental unit in Chicago · ★4.64 · 1 bedroom · 1 bed · 1 bath,454048857,Kc,NA,Uptown,41.96387,-87.66316,Entire home/apt,86,2,44,2023-11-20,2.21,4,0,17,2840445
616560273313483600,Rental unit in Chicago · ★4.91 · 3 bedrooms · 4 beds · 2 baths,395498979,Milan,NA,Near South Side,41.85512,-87.62355,Entire home/apt,216,2,45,2023-12-11,2.27,74,340,31,2792126
616567793942868900,Rental unit in Chicago · ★4.89 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,NA,Near South Side,41.85378,-87.62364,Entire home/apt,151,2,62,2023-12-17,3.34,74,0,44,2792126
616581982132767100,Rental unit in Chicago · ★4.85 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,NA,Near South Side,41.85383,-87.62484,Entire home/apt,151,2,54,2023-12-17,2.86,74,345,34,2792126
604238373117612200,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Edgewater,41.98397,-87.65545,Entire home/apt,103,32,0,NA,NA,643,304,0,NA
616587865854200800,Rental unit in Chicago · ★4.90 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,NA,Near South Side,41.85525,-87.62513,Entire home/apt,149,2,50,2023-11-26,2.54,74,356,27,2792126
604240007751009500,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,NA,Edgewater,41.98397,-87.65545,Entire home/apt,111,32,1,2022-09-19,0.07,643,363,0,NA
616598629936053400,Rental unit in Chicago · ★4.87 · 3 bedrooms · 3 beds · 2 baths,395498979,Milan,NA,Near South Side,41.85507,-87.62318,Entire home/apt,171,2,53,2023-11-30,2.69,74,331,36,2792126
604597690700785400,Condo in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,11291722,Hernan,NA,Lower West Side,41.85625,-87.67998,Private room,64,2,27,2022-10-17,1.34,2,44,0,R22000089011
616682030967948400,Rental unit in Chicago · ★4.67 · 2 bedrooms · 2 beds · 1 bath,25561251,Chicago Home Stays,NA,Lower West Side,41.847618,-87.682755,Entire home/apt,39,32,3,2023-08-16,0.17,11,292,1,NA
616803320873770900,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,253130214,Susie,NA,Lake View,41.93867,-87.64006,Entire home/apt,209,1,6,2023-10-09,0.91,1,178,6,R22000093256
604637184512414100,Condo in Chicago · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,11291722,Hernan,NA,Lower West Side,41.856945,-87.678864,Private room,65,2,34,2022-10-25,1.7,2,44,0,R22000089011
605117016952339800,Guest suite in Chicago · ★4.14 · 1 bedroom · 3 beds · 1 bath,23384697,Alex,NA,Portage Park,41.95451,-87.78537,Entire home/apt,91,1,7,2023-02-09,0.57,3,276,6,R22000080938
616909307862188300,Rental unit in Chicago · ★4.82 · 1 bedroom · 2 beds · 1 bath,235678953,Patty,NA,Near North Side,41.89834,-87.62831,Entire home/apt,164,32,50,2023-12-01,2.79,30,256,42,R22000091963
605221776436015e3,Home in Chicago · ★4.71 · 4 bedrooms · 4 beds · 2.5 baths,454337450,M,NA,Bridgeport,41.84258912570818,-87.65776150794571,Entire home/apt,155,2,7,2023-10-22,1.46,1,260,7,R23000101474
617188250362684900,Condo in Chicago · ★5.0 · 4 bedrooms · 4 beds · 2 baths,32940245,Ron,NA,Logan Square,41.92038,-87.67787,Entire home/apt,250,32,3,2023-11-02,0.67,1,176,3,NA
617241679909282400,Rental unit in Chicago · ★4.93 · 3 bedrooms · 4 beds · 2 baths,395498979,Milan,NA,Near South Side,41.85416,-87.62327,Entire home/apt,216,2,43,2023-11-25,2.19,74,356,24,2792126
605274919852250200,Bed and breakfast in Chicago · ★4.95 · 1 bedroom · 1 bed · 1.5 shared baths,118370296,John,NA,Edgewater,41.98739,-87.66235,Private room,56,2,39,2023-11-26,1.98,1,112,22,R22000095072
617243107364320300,Condo in Chicago · ★4.62 · 2 bedrooms · 4 beds · 2 baths,25653842,Ashton,NA,Grand Boulevard,41.81337,-87.61614,Entire home/apt,128,2,21,2023-10-14,1.07,1,30,9,R22000078532
617250533931743100,Rental unit in Chicago · ★4.91 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,NA,Near South Side,41.85364,-87.62369,Entire home/apt,149,2,54,2023-11-30,2.78,74,0,32,2792126
617256554348283100,Rental unit in Chicago · ★4.77 · 3 bedrooms · 3 beds · 2 baths,395498979,Milan,NA,Near South Side,41.85554,-87.62505,Entire home/apt,171,2,23,2023-11-10,1.21,74,0,14,2792126
617269223813019800,Rental unit in Chicago · ★4.88 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,NA,Near South Side,41.85575,-87.62325,Entire home/apt,149,2,66,2023-12-11,3.45,74,341,49,2792126
617278392842115e3,Rental unit in Chicago · ★4.90 · 3 bedrooms · 4 beds · 2 baths,395498979,Milan,NA,Near South Side,41.85423,-87.62534,Entire home/apt,216,2,41,2023-12-10,2.13,74,347,25,2792126
605673463724628500,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Edgewater,41.98397,-87.65545,Entire home/apt,112,32,0,NA,NA,643,302,0,NA
605703729803786900,Rental unit in Chicago · ★4.81 · 3 bedrooms · 5 beds · 1 bath,72973978,DeAnn,NA,South Shore,41.75444,-87.57594,Entire home/apt,210,2,21,2023-08-07,1.14,1,179,6,R23000102748
617292138992477600,Rental unit in Chicago · ★4.86 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,NA,Near South Side,41.85572,-87.62543,Entire home/apt,149,2,21,2023-11-26,1.14,74,352,11,2792126
605851944584220500,Condo in Chicago · ★4.46 · 2 bedrooms · 2 beds · 1 bath,454466518,Ana,NA,Lake View,41.95018,-87.66478,Entire home/apt,186,2,36,2023-11-28,1.81,1,0,23,R23000103037
617449893664696300,Home in Chicago · ★4.95 · 2 bedrooms · 2 beds · 1 bath,353779155,Nicole,NA,Norwood Park,41.98812,-87.78544,Entire home/apt,153,2,19,2023-10-09,1.1,1,0,12,R22000082370
617564455831645700,Rental unit in Chicago · ★4.85 · 1 bedroom · 1 bed · 1 bath,273591286,Regina,NA,Edgewater,41.98848,-87.65641,Entire home/apt,68,1,80,2023-11-26,4.1,16,13,44,R22000080898
605880785083650400,Rental unit in Chicago · ★4.77 · Studio · 2 beds · 1 bath,88566861,Kasa,NA,Near North Side,41.89569,-87.62795,Entire home/apt,146,1,30,2023-12-04,1.49,17,299,13,2694638
606007670793701e3,Rental unit in Chicago · ★4.0 · 1 bedroom · 2 beds · 1 bath,111001763,Inka,NA,Grand Boulevard,41.81506,-87.61799,Entire home/apt,99,32,4,2023-09-25,0.24,7,19,3,NA
618087987433574100,Condo in Chicago · ★5.0 · 3 bedrooms · 4 beds · 1 bath,29267331,Jeremiah And Maysa,NA,Rogers Park,41.99965,-87.6663,Entire home/apt,169,3,57,2023-12-09,3.17,1,248,34,R22000082684
606011762280846200,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,111001763,Inka,NA,Grand Boulevard,41.81529,-87.6178,Entire home/apt,101,32,6,2023-10-22,0.37,7,29,4,NA
606436500480197400,Home in Chicago · ★5.0 · 2 bedrooms · 2 beds · 1 private bath,1822496,Telly,NA,Lincoln Park,41.930462,-87.651527,Private room,560,1,15,2023-10-29,0.79,1,0,7,R22000081032
606474623883227500,Guest suite in Chicago · ★5.0 · 2 bedrooms · 3 beds · 1 bath,53937685,Chris And Ana,NA,Forest Glen,42.01031,-87.78624,Entire home/apt,178,1,20,2023-11-17,1.04,1,365,19,R22000082723
606779785483427e3,Loft in Chicago · 3 bedrooms · 3 beds · 2.5 baths,77414650,Red Door,NA,Woodlawn,41.78278,-87.59566,Entire home/apt,171,32,0,NA,NA,21,365,0,R19000046222
618367253711673300,Condo in Chicago · ★4.88 · 1 bedroom · 1 bed · 1 bath,199474051,Hannaniah,NA,Rogers Park,42.02136,-87.67031,Entire home/apt,121,2,8,2023-08-06,0.46,1,268,6,R22000084615
607419092704063500,Home in Chicago · ★4.93 · 5 bedrooms · 5 beds · 6 baths,11234167,Millie,NA,Lake View,41.959305,-87.668091,Entire home/apt,857,1,44,2023-12-04,2.24,1,275,26,R22000082013
618675398953569900,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,NA,West Town,41.8962926,-87.6656488,Entire home/apt,191,32,0,NA,NA,643,343,0,NA
618677661800419300,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,West Town,41.90467,-87.66807,Entire home/apt,99,32,0,NA,NA,643,365,0,NA
607944466411845200,Condo in Chicago · ★4.74 · 2 bedrooms · 3 beds · 2 baths,111328316,Konstantin,NA,Near West Side,41.8778467,-87.68556079999999,Entire home/apt,160,2,19,2023-11-25,1.4,1,350,16,2873418
618835403431967e3,Rental unit in Chicago · ★4.89 · 1 bedroom · 2 beds · 1 bath,68148003,Ali,NA,Avondale,41.940067,-87.704926,Entire home/apt,67,2,56,2023-10-27,2.89,1,0,29,R22000082232
607973733190964900,Guest suite in Chicago · ★4.91 · 1 bedroom · 1 bed · 1 bath,177511412,Joceline,NA,Lower West Side,41.85074,-87.67691,Private room,99,2,21,2023-10-08,1.05,3,0,11,R21000061016
618897106959096400,Condo in Chicago · 2 bedrooms · 2 beds · 1 bath,40960925,Dennis,NA,South Shore,41.771729,-87.58902,Entire home/apt,107,32,0,NA,NA,1,365,0,NA
608103066316430800,Home in Chicago · ★4.90 · 1 bedroom · 1 bed · 1 bath,24369344,Marilyn,NA,Mount Greenwood,41.6946,-87.70251,Entire home/apt,100,2,70,2023-11-25,3.6,1,0,31,R22000081228
608227807871817200,Home in Chicago · ★4.94 · 3 bedrooms · 5 beds · 2 baths,130968209,Carlos,NA,Lake View,41.949909,-87.656319,Entire home/apt,237,2,33,2023-11-26,1.96,7,314,24,R23000096859
619088093385716e3,Rental unit in Chicago · 1 bedroom · 1 bed · 1 shared bath,114831154,Carlos,NA,Portage Park,41.9388,-87.75538,Private room,103,32,0,NA,NA,2,365,0,NA
608252541474551600,Serviced apartment in Chicago · ★5.0 · 2 bedrooms · 2 beds · 2 baths,24388042,DeLuxe,NA,Near North Side,41.89139,-87.61805,Entire home/apt,262,32,3,2023-01-21,0.18,14,292,1,NA
608877433990692200,Home in Chicago · ★4.86 · 2 bedrooms · 2 beds · 1 bath,28750932,Caitlin,NA,Logan Square,41.92645,-87.69916,Entire home/apt,225,2,21,2023-10-22,1.43,1,356,13,R22000088925
619091057088999300,Home in Chicago · ★4.93 · 2 bedrooms · 3 beds · 2.5 baths,457372436,Matthew,NA,Bridgeport,41.83027,-87.64929,Entire home/apt,275,2,69,2023-12-01,3.69,1,0,33,R23000102238
609050814181729500,Rental unit in Chicago · ★4.88 · 3 bedrooms · 3 beds · 2 baths,395498979,Milan,NA,Near South Side,41.85415,-87.62515,Entire home/apt,171,2,51,2023-11-26,2.53,74,0,24,2792126
609209800383175800,Rental unit in Chicago · ★4.84 · 4 bedrooms · 3 beds · 1 bath,110339313,Johnpaul,NA,Lake View,41.95121,-87.65673,Entire home/apt,229,1,32,2023-11-25,1.77,1,358,15,R22000082187
619121832008755100,Rental unit in Chicago · ★4.89 · 3 bedrooms · 4 beds · 1 bath,128569740,T,NA,East Side,41.71914,-87.5366,Entire home/apt,200,1,18,2023-10-08,0.96,1,358,3,R22000083055
619172901654933500,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,West Town,41.91152789999999,-87.67875529999998,Entire home/apt,144,32,0,NA,NA,643,285,0,NA
619175940214092e3,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,NA,Logan Square,41.9162618,-87.6869361,Entire home/apt,119,32,0,NA,NA,643,365,0,NA
619410503039862400,Rental unit in Chicago · 1 bedroom · 1 bed · 1 shared bath,114831154,Carlos,NA,Belmont Cragin,41.93863,-87.75548,Private room,101,32,0,NA,NA,2,364,0,NA
609262363582314900,Rental unit in Chicago · ★5.0 · Studio · 1 bed · 1 bath,117498144,Dasha & Owen,NA,Irving Park,41.94308,-87.73092,Entire home/apt,67,32,6,2023-08-13,0.33,5,284,3,NA
619424529324233100,Rental unit in Chicago · ★New · 1 bedroom · 1 bed · 2 baths,457438194,Anita,NA,Woodlawn,41.78189384297454,-87.59425935564998,Private room,40,32,0,NA,NA,37,365,0,NA
619424648756640100,Rental unit in Chicago · ★New · 5 bedrooms · 6 beds · 3 baths,457438194,Anita,NA,Woodlawn,41.783498585246605,-87.59292782574416,Entire home/apt,104,32,0,NA,NA,37,365,0,NA
609277260244650400,Condo in Chicago · ★4.88 · 2 bedrooms · 3 beds · 1 bath,24384324,Walid,NA,Humboldt Park,41.91331,-87.72971,Entire home/apt,68,2,107,2023-12-05,5.45,1,0,61,R22000076858
619441009319934300,Townhouse in Chicago · ★4.93 · 2 bedrooms · 3 beds · 1 bath,137310905,Fabio,NA,Austin,41.9157311520144,-87.7894341597503,Entire home/apt,108,3,61,2023-11-25,3.43,3,358,36,R22000081792
619546774674537e3,Rental unit in Chicago · ★4.83 · 3 bedrooms · 4 beds · 1 bath,126543638,Alec,NA,Brighton Park,41.81697,-87.68769,Entire home/apt,100,2,42,2023-12-11,2.19,4,353,28,R22000081836
609308795760783200,Condo in Chicago · ★4.54 · 2 bedrooms · 4 beds · 1 bath,415333469,Nikki,NA,Woodlawn,41.77713,-87.59378,Entire home/apt,165,2,13,2023-10-09,0.7,1,90,7,R21000075856
619558971946052e3,Rental unit in Chicago · ★4.77 · 1 bedroom · 1 bed · 1 bath,440050189,Betty And Gab,NA,Near West Side,41.88478,-87.64309,Entire home/apt,54,1,82,2023-12-08,4.46,9,170,47,R22000092447
619724359437254e3,Rental unit in Chicago · ★4.82 · 2 bedrooms · 5 beds · 2 baths,178710732,Annie,NA,Armour Square,41.84974,-87.63186,Entire home/apt,195,2,45,2023-11-22,2.29,19,261,25,R22000081793
609332696307845200,Rental unit in Chicago · ★4.70 · 3 bedrooms · 4 beds · 1.5 baths,441310992,Georges,NA,West Ridge,41.99912,-87.69704,Entire home/apt,169,2,39,2023-11-26,2.57,3,0,33,R22000080705
609426723980234900,Rental unit in Chicago · ★4.51 · 1 bedroom · 2 beds · 1 shared bath,441385627,Eufranci,NA,Lake View,41.94887,-87.65802,Private room,28,2,55,2023-12-03,2.95,4,0,35,R22000077661
609429805324567200,Rental unit in Chicago · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,448388996,Jesus,NA,Lake View,41.940876,-87.667191,Private room,27,2,71,2023-12-14,3.83,3,208,43,R22000079236
609457319116775700,Rental unit in Chicago · ★4.94 · 1 bedroom · 1 bed · 1 bath,3230291,David,NA,Lake View,41.95125,-87.6614,Entire home/apt,87,2,100,2023-12-12,5.06,16,0,57,R22000080295
609477882686825300,Rental unit in Chicago · ★4.44 · 1 bedroom · 2 beds · 1 shared bath,441385627,Eufranci,NA,Lake View,41.94707,-87.65812,Private room,25,2,61,2023-11-07,3.24,4,0,38,R22000077661
